ReportingDate,SaleMonth,Store,Artist,Title,ISRC,UPC,Quantity,TeamPercentage,SongAlbum,CountryofSale,SongwriterRoyaltiesWithheld,EarningsUSD
2023-02-08,202211,Deezer,Satanic Goose,i don't want to be with you anymore,QZTB22265527,197389991934,1,100,Song,BE,0,0.00433209
2023-02-02,202211,Apple Music,Satanic Goose,"Dreams are alien to Sonya, because she does not believe in coming of future.",QZES52230767,196778185312,3,100,Song,JP,0,0.01422953
2021-12-23,202110,Apple Music,Satanic Goose,I am the First and the Last and the Alive,QZNWU2159789,196510721549,1,100,Song,US,0,0.00427308
2021-12-17,202110,YouTube (Ads),Satanic Goose,33 August Of Non-Existent Summer,QZNWV2132639,196510358769,1,100,Song,DE,0,0.002153
2021-12-17,202110,YouTube (Ads),Satanic Goose,Winter Melancholy,QZNWV2183782,196510009968,5,100,Song,RU,0,0.004527
2021-12-23,202110,Amazon Unlimited (Streaming),Satanic Goose,Winter Melancholy,QZNWV2183782,196510009968,1,100,Song,DE,0,0.00476281
2021-12-17,202110,YouTube (Ads),Satanic Goose,Train To Stars,QZNWV2195939,196510008657,1,100,Song,US,0,0.007485
2022-01-04,202110,Spotify,Satanic Goose,And I Saw A Kind Of Glass Sea Mixed With Fire,QZNWV2132640,196510358769,1,100,Song,US,0,0.003751
2022-01-05,202110,Spotify,Satanic Goose,And I Saw A Kind Of Glass Sea Mixed With Fire,QZNWV2132640,196510358769,1,100,Song,RU,0,0.00037124
2022-01-04,202110,Spotify,Satanic Goose,Divine Skulls Of Goats,QZNWV2132644,196510358769,1,100,Song,US,0,0.003751
2022-01-04,202110,Spotify,Satanic Goose,"Stone Forest, Sonya Repeats The Question",QZNWV2132647,196510358769,1,100,Song,US,0,0.003751
2022-01-04,202110,Spotify,Satanic Goose,33 August Of Non-Existent Summer,QZNWV2132639,196510358769,1,100,Song,US,0,0.003751
2022-01-05,202110,Spotify,Satanic Goose,33 August Of Non-Existent Summer,QZNWV2132639,196510358769,1,100,Song,RU,0,0.00037124
2022-01-04,202110,Spotify,Satanic Goose,Into The Abyss Of Dark Spaces,QZNWV2132646,196510358769,1,100,Song,US,0,0.003751
2022-01-04,202110,Spotify,Satanic Goose,Tell Me Where Are The Black Lakes Here,QZNWV2132648,196510358769,1,100,Song,US,0,0.003751
2022-01-04,202110,Spotify,Satanic Goose,Crippled Autumn,QZNWV2132643,196510358769,1,100,Song,US,0,0.003751
2022-01-05,202110,Spotify,Satanic Goose,Crippled Autumn,QZNWV2132643,196510358769,3,100,Song,RU,0,0.00133151
2022-01-04,202110,Spotify,Satanic Goose,Ice Crowns Crumbling Into Snow Dust,QZNWV2132645,196510358769,1,100,Song,US,0,0.003751
2022-01-04,202110,Spotify,Satanic Goose,The Cold Sky Lights Up Pale Pink,QZNWV2132649,196510358769,1,100,Song,US,0,0.003751
2022-01-04,202110,Spotify,Satanic Goose,"And If Anyone Wants To Offend Them, Then The Fire Will Come Out Of The Mouth",QZNWV2132642,196510358769,1,100,Song,US,0,0.003751
2022-01-05,202110,Spotify,Satanic Goose,"And If Anyone Wants To Offend Them, Then The Fire Will Come Out Of The Mouth",QZNWV2132642,196510358769,1,100,Song,RU,0,0.00037124
2022-01-05,202110,Spotify,Satanic Goose,Falling apart,QZNWT2188008,196511052383,1,100,Song,TH,0,0.00018506
2022-01-04,202110,Spotify,Satanic Goose,Wounded Animal In The Rain,QZNWV2132650,196510358769,1,100,Song,US,0,0.003751
2022-01-22,202111,Spotify,Satanic Goose,Two Parts of Chaos,QZNWV2195870,196510009166,1,100,Song,US,0,0.005508
2022-01-22,202111,Spotify,Satanic Goose,Sad Ghost In Old Fortress,QZNWV2193341,196510010728,1,100,Song,US,0,0.005508
2022-01-22,202111,Spotify,Satanic Goose,Our Maker Is Crying,QZNWV2195864,196510009166,1,100,Song,US,0,0.005508
2022-01-22,202111,Spotify,Satanic Goose,And I Saw A Kind Of Glass Sea Mixed With Fire,QZNWV2132640,196510358769,9,100,Song,RU,0,0.0070511
2022-01-22,202111,Spotify,Satanic Goose,And I Saw A Kind Of Glass Sea Mixed With Fire,QZNWV2132640,196510358769,1,100,Song,CA,0,0.00263835
2022-01-22,202111,Spotify,Satanic Goose,And I Saw A Kind Of Glass Sea Mixed With Fire,QZNWV2132640,196510358769,2,100,Song,US,0,0.01101499
2022-01-25,202111,Apple Music,Satanic Goose,And I Saw A Kind Of Glass Sea Mixed With Fire,QZNWV2132640,196510358769,2,100,Song,RU,0,0.00488177
2022-01-22,202111,Spotify,Satanic Goose,Divine Skulls Of Goats,QZNWV2132644,196510358769,8,100,Song,RU,0,0.00596832
2022-01-22,202111,Spotify,Satanic Goose,Divine Skulls Of Goats,QZNWV2132644,196510358769,2,100,Song,US,0,0.01101499
2022-01-25,202111,Apple Music,Satanic Goose,Divine Skulls Of Goats,QZNWV2132644,196510358769,2,100,Song,RU,0,0.00488177
2022-01-22,202111,Spotify,Satanic Goose,Patch In The Sky,QZNWV2183616,196510010247,1,100,Song,US,0,0.005508
2022-01-22,202111,Spotify,Satanic Goose,Winter Day,QZNWV2183615,196510010247,1,100,Song,US,0,0.005508
2022-01-22,202111,Spotify,Satanic Goose,Warming-up,QZNWV2193337,196510010728,1,100,Song,US,0,0.005508
2022-01-22,202111,Spotify,Satanic Goose,Meteeing The Dark Sun,QZNWV2183785,196510008541,1,100,Song,US,0,0.005508
2022-01-22,202111,Spotify,Satanic Goose,Fragile Mirror,QZNWV2183617,196510010247,1,100,Song,US,0,0.005508
2022-01-22,202111,Spotify,Satanic Goose,Macedonian Lighthouse,QZNWV2195865,196510009166,1,100,Song,US,0,0.005508
2022-01-22,202111,Spotify,Satanic Goose,Dark Woods,QZNWV2183783,196510008985,1,100,Song,CA,0,0.00263835
2022-01-22,202111,Spotify,Satanic Goose,Dark Woods,QZNWV2183783,196510008985,1,100,Song,US,0,0.005508
2022-01-22,202111,Spotify,Satanic Goose,I am the First and the Last and the Alive,QZNWU2159789,196510721549,1,100,Song,CA,0,0.00263835
2022-01-22,202111,Spotify,Satanic Goose,I am the First and the Last and the Alive,QZNWU2159789,196510721549,1,100,Song,US,0,0.005508
2022-01-22,202111,Spotify,Satanic Goose,"Stone Forest, Sonya Repeats The Question",QZNWV2132647,196510358769,5,100,Song,RU,0,0.00395356
2022-01-22,202111,Spotify,Satanic Goose,"Stone Forest, Sonya Repeats The Question",QZNWV2132647,196510358769,1,100,Song,CA,0,0.00263835
2022-01-22,202111,Spotify,Satanic Goose,"Stone Forest, Sonya Repeats The Question",QZNWV2132647,196510358769,2,100,Song,US,0,0.01101499
2022-01-25,202111,Apple Music,Satanic Goose,"Stone Forest, Sonya Repeats The Question",QZNWV2132647,196510358769,2,100,Song,RU,0,0.00488177
2022-01-22,202111,Spotify,Satanic Goose,33 August Of Non-Existent Summer,QZNWV2132639,196510358769,9,100,Song,RU,0,0.00690597
2022-01-22,202111,Spotify,Satanic Goose,33 August Of Non-Existent Summer,QZNWV2132639,196510358769,3,100,Song,US,0,0.01652299
2022-01-25,202111,Apple Music,Satanic Goose,33 August Of Non-Existent Summer,QZNWV2132639,196510358769,2,100,Song,RU,0,0.00488177
2022-01-22,202111,Spotify,Satanic Goose,Into The Abyss Of Dark Spaces,QZNWV2132646,196510358769,6,100,Song,RU,0,0.00444676
2022-01-22,202111,Spotify,Satanic Goose,Into The Abyss Of Dark Spaces,QZNWV2132646,196510358769,1,100,Song,US,0,0.005508
2022-01-25,202111,Apple Music,Satanic Goose,Into The Abyss Of Dark Spaces,QZNWV2132646,196510358769,2,100,Song,RU,0,0.00488177
2022-01-22,202111,Spotify,Satanic Goose,Winter Melancholy,QZNWV2183782,196510009968,1,100,Song,RU,0,0.00108278
2022-01-22,202111,Spotify,Satanic Goose,Winter Melancholy,QZNWV2183782,196510009968,1,100,Song,US,0,0.005508
2022-01-22,202111,Spotify,Satanic Goose,Three Parts of Meaningless,QZNWV2195871,196510009166,1,100,Song,US,0,0.005508
2022-01-22,202111,Spotify,Satanic Goose,Tell Me Where Are The Black Lakes Here,QZNWV2132648,196510358769,5,100,Song,RU,0,0.00395356
2022-01-22,202111,Spotify,Satanic Goose,Tell Me Where Are The Black Lakes Here,QZNWV2132648,196510358769,1,100,Song,CA,0,0.00263835
2022-01-22,202111,Spotify,Satanic Goose,Tell Me Where Are The Black Lakes Here,QZNWV2132648,196510358769,2,100,Song,US,0,0.01101499
2022-01-25,202111,Apple Music,Satanic Goose,Tell Me Where Are The Black Lakes Here,QZNWV2132648,196510358769,2,100,Song,RU,0,0.00488177
2022-01-22,202111,Spotify,Satanic Goose,Crippled Autumn,QZNWV2132643,196510358769,9,100,Song,RU,0,0.00637875
2022-01-22,202111,Spotify,Satanic Goose,Crippled Autumn,QZNWV2132643,196510358769,1,100,Song,ES,0,0.00035941
2022-01-22,202111,Spotify,Satanic Goose,Crippled Autumn,QZNWV2132643,196510358769,4,100,Song,US,0,0.01964398
2022-01-25,202111,Apple Music,Satanic Goose,Crippled Autumn,QZNWV2132643,196510358769,2,100,Song,RU,0,0.00488177
2022-01-22,202111,Spotify,Satanic Goose,Deep In The Old Castle,QZNWV2193343,196510010728,1,100,Song,US,0,0.005508
2022-01-22,202111,Spotify,Satanic Goose,Changing The Painless Life,QZNWV2183784,196510008756,1,100,Song,US,0,0.005508
2022-01-22,202111,Spotify,Satanic Goose,Boards Of Taipei,QZNWV2183618,196510010247,1,100,Song,US,0,0.005508
2022-01-22,202111,Spotify,Satanic Goose,Ice Crowns Crumbling Into Snow Dust,QZNWV2132645,196510358769,7,100,Song,RU,0,0.00547512
2022-01-22,202111,Spotify,Satanic Goose,Ice Crowns Crumbling Into Snow Dust,QZNWV2132645,196510358769,2,100,Song,US,0,0.01101499
2022-01-25,202111,Apple Music,Satanic Goose,Ice Crowns Crumbling Into Snow Dust,QZNWV2132645,196510358769,3,100,Song,RU,0,0.00732266
2022-01-22,202111,Spotify,Satanic Goose,Fairy Tail,QZNWV2193342,196510010728,1,100,Song,US,0,0.005508
2022-01-22,202111,Spotify,Satanic Goose,The Cold Sky Lights Up Pale Pink,QZNWV2132649,196510358769,5,100,Song,RU,0,0.00395356
2022-01-22,202111,Spotify,Satanic Goose,The Cold Sky Lights Up Pale Pink,QZNWV2132649,196510358769,1,100,Song,CA,0,0.00263835
2022-01-22,202111,Spotify,Satanic Goose,The Cold Sky Lights Up Pale Pink,QZNWV2132649,196510358769,2,100,Song,US,0,0.01101499
2022-01-25,202111,Apple Music,Satanic Goose,The Cold Sky Lights Up Pale Pink,QZNWV2132649,196510358769,2,100,Song,RU,0,0.00488177
2022-01-22,202111,Spotify,Satanic Goose,A Letter To Past Me,QZNWV2183786,196510008442,1,100,Song,US,0,0.005508
2022-01-22,202111,Spotify,Satanic Goose,"And If Anyone Wants To Offend Them, Then The Fire Will Come Out Of The Mouth",QZNWV2132642,196510358769,1,100,Song,CA,0,0.00263835
2022-01-22,202111,Spotify,Satanic Goose,"And If Anyone Wants To Offend Them, Then The Fire Will Come Out Of The Mouth",QZNWV2132642,196510358769,8,100,Song,RU,0,0.00596832
2022-01-22,202111,Spotify,Satanic Goose,"And If Anyone Wants To Offend Them, Then The Fire Will Come Out Of The Mouth",QZNWV2132642,196510358769,2,100,Song,US,0,0.01101499
2022-01-25,202111,Apple Music,Satanic Goose,"And If Anyone Wants To Offend Them, Then The Fire Will Come Out Of The Mouth",QZNWV2132642,196510358769,2,100,Song,RU,0,0.00488177
2022-01-22,202111,Spotify,Satanic Goose,What Do You Seek?,QZNWV2193339,196510010728,1,100,Song,US,0,0.005508
2022-01-22,202111,Spotify,Satanic Goose,Train To Stars,QZNWV2195939,196510008657,1,100,Song,US,0,0.005508
2022-01-22,202111,Spotify,Satanic Goose,Falling apart,QZNWT2188008,196511052383,1,100,Song,CA,0,0.00263835
2022-01-22,202111,Spotify,Satanic Goose,Falling apart,QZNWT2188008,196511052383,1,100,Song,US,0,0.005508
2022-01-22,202111,Spotify,Satanic Goose,Ancient Gods Lying In The Pit,QZNWV2195867,196510009166,1,100,Song,US,0,0.005508
2022-01-22,202111,Spotify,Satanic Goose,Loud Infinity,QZNWV2195873,196510009166,1,100,Song,US,0,0.005508
2022-01-22,202111,Spotify,Satanic Goose,Intro,QZNWV2195863,196510009166,1,100,Song,US,0,0.005508
2022-01-22,202111,Spotify,Satanic Goose,Mountains Of Silence,QZNWV2183614,196510010247,1,100,Song,DE,0,0.00260094
2022-01-22,202111,Spotify,Satanic Goose,Mountains Of Silence,QZNWV2183614,196510010247,1,100,Song,CH,0,0.0075511
2022-01-22,202111,Spotify,Satanic Goose,Mountains Of Silence,QZNWV2183614,196510010247,1,100,Song,CA,0,0.00263835
2022-01-22,202111,Spotify,Satanic Goose,Mountains Of Silence,QZNWV2183614,196510010247,1,100,Song,US,0,0.005508
2022-01-22,202111,Spotify,Satanic Goose,Psychocracy In Loony Bin,QZNWV2195872,196510009166,1,100,Song,AU,0,0.00375854
2022-01-22,202111,Spotify,Satanic Goose,Psychocracy In Loony Bin,QZNWV2195872,196510009166,1,100,Song,US,0,0.005508
2022-01-22,202111,Spotify,Satanic Goose,One Part Of Dacadance,QZNWV2195869,196510009166,1,100,Song,US,0,0.005508
2022-01-22,202111,Spotify,Satanic Goose,Through Night,QZNWV2193340,196510010728,1,100,Song,US,0,0.005508
2022-01-22,202111,Spotify,Satanic Goose,Cave Full Of Moons.,QZNWV2195866,196510009166,1,100,Song,US,0,0.005508
2022-01-22,202111,Spotify,Satanic Goose,Wounded Animal In The Rain,QZNWV2132650,196510358769,5,100,Song,RU,0,0.00395356
2022-01-22,202111,Spotify,Satanic Goose,Wounded Animal In The Rain,QZNWV2132650,196510358769,1,100,Song,CA,0,0.00263835
2022-01-22,202111,Spotify,Satanic Goose,Wounded Animal In The Rain,QZNWV2132650,196510358769,2,100,Song,US,0,0.01101499
2022-01-25,202111,Apple Music,Satanic Goose,Wounded Animal In The Rain,QZNWV2132650,196510358769,2,100,Song,RU,0,0.00488177
2022-01-22,202111,Spotify,Satanic Goose,Mystic Forest,QZNWV2193338,196510010728,1,100,Song,US,0,0.005508
2022-02-09,202111,YouTube (Ads),Satanic Goose,Warming-up,QZNWV2193337,196510010728,1,100,Song,FI,0,0.005611
2022-02-09,202111,YouTube (Ads),Satanic Goose,Winter Melancholy,QZNWV2183782,196510009968,2,100,Song,RU,0,0.001485
2022-02-04,202111,Amazon Unlimited (Streaming),Satanic Goose,Ice Crowns Crumbling Into Snow Dust,QZNWV2132645,196510358769,1,100,Song,US,0,0.00603745
2022-02-04,202111,Amazon Unlimited (Streaming),Satanic Goose,"oh no, hate (feat. Waveform Bat)",QZNWV2195945,196510007926,1,100,Song,US,0,0.01068854
2022-02-04,202111,Amazon Unlimited (Streaming),Satanic Goose,Loud Infinity,QZNWV2195873,196510009166,1,100,Song,US,0,0.01069388
2022-02-04,202111,Amazon Unlimited (Streaming),Satanic Goose,Loud Infinity,QZNWV2195873,196510009166,1,100,Song,US,0,0.01068854
2022-02-09,202111,YouTube (Ads),Satanic Goose,One Part Of Dacadance,QZNWV2195869,196510009166,1,100,Song,RU,0,0.000393
2022-02-25,202112,Spotify,Satanic Goose,Two Parts of Chaos,QZNWV2195870,196510009166,1,100,Song,RU,0,0.00045706
2022-02-25,202112,Spotify,Satanic Goose,Sad Ghost In Old Fortress,QZNWV2193341,196510010728,1,100,Song,RU,0,0.00045706
2022-02-25,202112,Spotify,Satanic Goose,Our Maker Is Crying,QZNWV2195864,196510009166,1,100,Song,RU,0,0.00045706
2022-02-25,202112,Spotify,Satanic Goose,And I Saw A Kind Of Glass Sea Mixed With Fire,QZNWV2132640,196510358769,1,100,Song,CA,0,0.00418878
2022-02-25,202112,Spotify,Satanic Goose,Winter Day,QZNWV2183615,196510010247,1,100,Song,US,0,0.005448
2022-02-25,202112,Spotify,Satanic Goose,Warming-up,QZNWV2193337,196510010728,1,100,Song,RU,0,0.00045706
2022-02-25,202112,Spotify,Satanic Goose,Macedonian Lighthouse,QZNWV2195865,196510009166,1,100,Song,RU,0,0.00045706
2022-02-25,202112,Spotify,Satanic Goose,33 August Of Non-Existent Summer,QZNWV2132639,196510358769,1,100,Song,RU,0,0.00045706
2022-02-25,202112,Spotify,Satanic Goose,Winter Melancholy,QZNWV2183782,196510009968,1,100,Song,US,0,0.002754
2022-02-25,202112,Spotify,Satanic Goose,Three Parts of Meaningless,QZNWV2195871,196510009166,1,100,Song,RU,0,0.00045706
2022-02-25,202112,Spotify,Satanic Goose,Crippled Autumn,QZNWV2132643,196510358769,1,100,Song,CA,0,0.00418878
2022-02-25,202112,Spotify,Satanic Goose,Deep In The Old Castle,QZNWV2193343,196510010728,1,100,Song,RU,0,0.00045706
2022-02-25,202112,Spotify,Satanic Goose,Fairy Tail,QZNWV2193342,196510010728,1,100,Song,RU,0,0.00045706
2022-02-25,202112,Spotify,Satanic Goose,Fairy Tail,QZNWV2193342,196510010728,1,100,Song,AR,0,0.00121396
2022-02-25,202112,Spotify,Satanic Goose,What Do You Seek?,QZNWV2193339,196510010728,1,100,Song,RU,0,0.00045706
2022-02-20,202112,YouTube (Red),Satanic Goose,Ancient Gods Lying In The Pit,QZNWV2195867,196510009166,1,100,Song,UA,0,0.002057
2022-02-25,202112,Spotify,Satanic Goose,Ancient Gods Lying In The Pit,QZNWV2195867,196510009166,1,100,Song,RU,0,0.00045706
2022-02-25,202112,Spotify,Satanic Goose,Loud Infinity,QZNWV2195873,196510009166,1,100,Song,RU,0,0.00045706
2022-02-25,202112,Spotify,Satanic Goose,Intro,QZNWV2195863,196510009166,1,100,Song,RU,0,0.00045706
2022-02-25,202112,Spotify,Satanic Goose,Psychocracy In Loony Bin,QZNWV2195872,196510009166,2,100,Song,RU,0,0.00091412
2022-02-25,202112,Spotify,Satanic Goose,One Part Of Dacadance,QZNWV2195869,196510009166,1,100,Song,RU,0,0.00045706
2022-02-25,202112,Spotify,Satanic Goose,Cave Full Of Moons.,QZNWV2195866,196510009166,1,100,Song,RU,0,0.00045706
2022-02-25,202112,Spotify,Satanic Goose,Through Night,QZNWV2193340,196510010728,1,100,Song,RU,0,0.00045706
2022-02-25,202112,Spotify,Satanic Goose,At Snowy Night,QZRP52164365,196623934591,1,100,Song,RU,0,0.00045706
2022-02-25,202112,Spotify,Satanic Goose,At Snowy Night,QZRP52164365,196623934591,2,100,Song,US,0,0.009653
2022-02-25,202112,Spotify,Satanic Goose,Mystic Forest,QZNWV2193338,196510010728,1,100,Song,RU,0,0.00045706
2022-03-16,202110,Yandex,Satanic Goose,And I Saw A Kind Of Glass Sea Mixed With Fire,QZNWV2132640,196510358769,1,100,Song,BY,0,0.00183675
2022-03-16,202110,Yandex,Satanic Goose,33 August Of Non-Existent Summer,QZNWV2132639,196510358769,1,100,Song,BY,0,0.00183675
2022-03-16,202110,Yandex,Satanic Goose,Crippled Autumn,QZNWV2132643,196510358769,1,100,Song,BY,0,0.00183675
2022-03-16,202110,Yandex,Satanic Goose,The Cold Sky Lights Up Pale Pink,QZNWV2132649,196510358769,1,100,Song,BY,0,0.00183675
2022-03-16,202111,Yandex,Satanic Goose,Our Maker Is Crying,QZNWV2195864,196510009166,1,100,Song,RU,0,0.00160255
2022-03-16,202111,Yandex,Satanic Goose,And I Saw A Kind Of Glass Sea Mixed With Fire,QZNWV2132640,196510358769,1,100,Song,RU,0,0.00160255
2022-03-16,202111,Yandex,Satanic Goose,Divine Skulls Of Goats,QZNWV2132644,196510358769,1,100,Song,RU,0,0.00160255
2022-03-16,202111,Yandex,Satanic Goose,Patch In The Sky,QZNWV2183616,196510010247,1,100,Song,RU,0,0.00160255
2022-03-16,202111,Yandex,Satanic Goose,Winter Day,QZNWV2183615,196510010247,1,100,Song,RU,0,0.00160255
2022-03-16,202111,Yandex,Satanic Goose,Fragile Mirror,QZNWV2183617,196510010247,1,100,Song,RU,0,0.00160255
2022-03-16,202111,Yandex,Satanic Goose,Macedonian Lighthouse,QZNWV2195865,196510009166,1,100,Song,RU,0,0.00160255
2022-03-16,202111,Yandex,Satanic Goose,"Stone Forest, Sonya Repeats The Question",QZNWV2132647,196510358769,1,100,Song,RU,0,0.00160255
2022-03-16,202111,Yandex,Satanic Goose,33 August Of Non-Existent Summer,QZNWV2132639,196510358769,2,100,Song,RU,0,0.0032051
2022-03-16,202111,Yandex,Satanic Goose,Into The Abyss Of Dark Spaces,QZNWV2132646,196510358769,1,100,Song,RU,0,0.00160255
2022-03-16,202111,Yandex,Satanic Goose,Tell Me Where Are The Black Lakes Here,QZNWV2132648,196510358769,1,100,Song,RU,0,0.00160255
2022-03-16,202111,Yandex,Satanic Goose,Crippled Autumn,QZNWV2132643,196510358769,1,100,Song,BY,0,0.00160255
2022-03-16,202111,Yandex,Satanic Goose,Crippled Autumn,QZNWV2132643,196510358769,1,100,Song,RU,0,0.00160255
2022-03-16,202111,Yandex,Satanic Goose,Changing The Painless Life,QZNWV2183784,196510008756,1,100,Song,RU,0,0.00031277
2022-03-16,202111,Yandex,Satanic Goose,Boards Of Taipei,QZNWV2183618,196510010247,1,100,Song,RU,0,0.00160255
2022-03-16,202111,Yandex,Satanic Goose,Ice Crowns Crumbling Into Snow Dust,QZNWV2132645,196510358769,1,100,Song,RU,0,0.00160255
2022-03-16,202111,Yandex,Satanic Goose,The Cold Sky Lights Up Pale Pink,QZNWV2132649,196510358769,1,100,Song,RU,0,0.00160255
2022-03-16,202111,Yandex,Satanic Goose,"And If Anyone Wants To Offend Them, Then The Fire Will Come Out Of The Mouth",QZNWV2132642,196510358769,1,100,Song,RU,0,0.00160255
2022-03-16,202111,Yandex,Satanic Goose,Intro,QZNWV2195863,196510009166,1,100,Song,RU,0,0.00160255
2022-03-16,202111,Yandex,Satanic Goose,Mountains Of Silence,QZNWV2183614,196510010247,1,100,Song,RU,0,0.00160255
2022-03-16,202111,Yandex,Satanic Goose,Cave Full Of Moons.,QZNWV2195866,196510009166,1,100,Song,RU,0,0.00160255
2022-03-16,202111,Yandex,Satanic Goose,Wounded Animal In The Rain,QZNWV2132650,196510358769,1,100,Song,RU,0,0.00160255
2022-03-02,202112,Apple Music,Satanic Goose,And I Saw A Kind Of Glass Sea Mixed With Fire,QZNWV2132640,196510358769,1,100,Song,RU,0,0.00235949
2022-03-02,202112,Apple Music,Satanic Goose,33 August Of Non-Existent Summer,QZNWV2132639,196510358769,1,100,Song,RU,0,0.00235949
2022-03-02,202112,Apple Music,Satanic Goose,Crippled Autumn,QZNWV2132643,196510358769,1,100,Song,RU,0,0.00235949
2022-03-02,202112,Apple Music,Satanic Goose,"And If Anyone Wants To Offend Them, Then The Fire Will Come Out Of The Mouth",QZNWV2132642,196510358769,1,100,Song,RU,0,0.00235949
2022-03-23,202201,TikTok,Satanic Goose,And I Saw A Kind Of Glass Sea Mixed With Fire,QZNWV2132640,196510358769,1,100,Song,RU,0,0.00065937
2022-03-27,202201,Spotify,Satanic Goose,Divine Skulls Of Goats,QZNWV2132644,196510358769,1,100,Song,RU,0,0.00046848
2022-03-27,202201,Spotify,Satanic Goose,Dark Woods,QZNWV2183783,196510008985,3,100,Song,US,0,0.01031499
2022-03-27,202201,Spotify,Satanic Goose,I am the First and the Last and the Alive,QZNWU2159789,196510721549,1,100,Song,IN,0,0.000047
2022-03-23,202201,TikTok,Satanic Goose,Crippled Autumn,QZNWV2132643,196510358769,1,100,Song,RU,0,0.00065937
2022-03-27,202201,Spotify,Satanic Goose,Crippled Autumn,QZNWV2132643,196510358769,1,100,Song,RU,0,0.00046848
2022-03-27,202201,Spotify,Satanic Goose,Crippled Autumn,QZNWV2132643,196510358769,1,100,Song,KZ,0,0.002775
2022-03-27,202201,Spotify,Satanic Goose,Changing The Painless Life,QZNWV2183784,196510008756,1,100,Song,RU,0,0.0010549
2022-03-23,202201,TikTok,Satanic Goose,The Cold Sky Lights Up Pale Pink,QZNWV2132649,196510358769,1,100,Song,RU,0,0.00065937
2022-03-27,202201,Spotify,Satanic Goose,Chwarae Anadl,QZFYX2256074,196698830798,1,100,Song,RU,0,0.00046848
2022-03-27,202201,Spotify,Satanic Goose,Treiddiad Rhefrol,QZFYX2256075,196698830798,2,100,Song,RU,0,0.00093585
2022-03-27,202201,Spotify,Satanic Goose,Treiddiad Rhefrol,QZFYX2256075,196698830798,1,100,Song,ES,0,0.00015432
2022-03-27,202201,Spotify,Satanic Goose,At Snowy Night,QZRP52164365,196623934591,2,100,Song,RU,0,0.00050485
2022-03-23,202201,TikTok,Satanic Goose,Wounded Animal In The Rain,QZNWV2132650,196510358769,1,100,Song,RU,0,0.00065937
2022-04-01,202201,Amazon Unlimited (Streaming),Satanic Goose,"And If Anyone Wants To Offend Them, Then The Fire Will Come Out Of The Mouth",QZNWV2132642,196510358769,1,100,Song,US,0,0.00504885
2022-04-01,202201,Amazon Unlimited (Streaming),Satanic Goose,At Snowy Night,QZRP52164365,196623934591,1,100,Song,US,0,0.01519493
2022-04-29,202202,Spotify,Satanic Goose,Fear Is Little Flowers Under Your Feet,QZDA42240446,196777429240,2,100,Song,RU,0,0.00091166
2022-04-26,202202,YouTube (Ads),Satanic Goose,Discover a part of you that you didn't know about,QZFZ72206732,196699440095,2,100,Song,DE,0,0.006127
2022-04-26,202202,YouTube (Ads),Satanic Goose,Discover a part of you that you didn't know about,QZFZ72206732,196699440095,1,100,Song,RU,0,0.000788
2022-04-26,202202,YouTube (Ads),Satanic Goose,Discover a part of you that you didn't know about,QZFZ72206732,196699440095,1,100,Song,US,0,0.00479
2022-04-29,202202,Spotify,Satanic Goose,Discover a part of you that you didn't know about,QZFZ72206732,196699440095,2,100,Song,RU,0,0.00091166
2022-04-29,202202,Spotify,Satanic Goose,Divine Skulls Of Goats,QZNWV2132644,196510358769,1,100,Song,RU,0,0.00045583
2022-04-29,202202,Spotify,Satanic Goose,Meteeing The Dark Sun,QZNWV2183785,196510008541,1,100,Song,RU,0,0.00045583
2022-04-29,202202,Spotify,Satanic Goose,Dark Woods,QZNWV2183783,196510008985,1,100,Song,RU,0,0.00045583
2022-04-29,202202,Spotify,Satanic Goose,Crippled Autumn,QZNWV2132643,196510358769,3,100,Song,RU,0,0.0013664
2022-04-30,202202,Deezer,Satanic Goose,Deep In The Old Castle,QZNWV2193343,196510010728,1,100,Song,NZ,0,0.00852674
2022-04-29,202202,Spotify,Satanic Goose,Ice Crowns Crumbling Into Snow Dust,QZNWV2132645,196510358769,1,100,Song,RU,0,0.00045583
2022-04-29,202202,Spotify,Satanic Goose,At Snowy Night,QZRP52164365,196623934591,1,100,Song,RU,0,0.00045583
2022-05-24,202111,Deezer,Satanic Goose,Divine Skulls Of Goats,QZNWV2132644,196510358769,1,100,Song,RO,0,0.00017731
2022-05-13,202112,NetEase,Satanic Goose,One Part Of Dacadance,QZNWV2195869,196510009166,1,100,Song,US,0,0.0001345
2022-05-04,202202,Amazon Unlimited (Streaming),Satanic Goose,Into The Abyss Of Dark Spaces,QZNWV2132646,196510358769,1,100,Song,US,0,0.01570813
2022-05-04,202202,Amazon Unlimited (Streaming),Satanic Goose,The Cold Sky Lights Up Pale Pink,QZNWV2132649,196510358769,1,100,Song,US,0,0.00742101
2022-05-27,202203,Spotify,Satanic Goose,Looking To The Past,QZES82233902,196835145891,1,100,Song,RU,0,0.00001799
2022-05-27,202203,Spotify,Satanic Goose,Sad Ghost In Old Fortress,QZNWV2193341,196510010728,1,100,Song,PH,0,0.00055339
2022-05-20,202203,Amazon Unlimited (Streaming),Satanic Goose,I am the First and the Last and the Alive,QZNWU2159789,196510721549,1,100,Song,US,0,0.01404357
2022-05-27,202203,Spotify,Satanic Goose,Three Parts of Meaningless,QZNWV2195871,196510009166,2,100,Song,RU,0,0.00003598
